is_paid,num_subscribers,avg_rating,num_reviews,num_published_lectures,num_published_practice_tests,discount_price__amount,price_detail__amount,cluster
True,132.0,3.85,29.0,55.0,0.0,455.0,1600.0,1
True,6397.999999999999,4.05,29.0,35.0,0.0,455.0,7040.0,1
True,238.0,4.25,29.0,42.0,0.0,455.0,3840.0,1
True,134.0,4.65,29.0,17.0,0.0,455.0,8640.0,1
True,292.0,4.95,29.0,30.0,0.0,455.0,6400.0,1
True,313.0,3.5,29.0,14.0,0.0,455.0,3840.0,1
True,2695.0,4.55,29.0,19.0,0.0,455.0,1280.0,1
True,1602.0,4.8,29.0,10.0,0.0,455.0,8640.0,1
True,3437.9999999999995,3.35,29.0,15.0,0.0,455.0,1280.0,1
True,123.0,4.3,29.0,11.0,0.0,2320.0,8640.0,1
True,149.0,4.05,29.0,54.00000000000001,1.0,455.0,1920.0,1
True,5041.0,4.05172,29.0,27.000000000000004,0.0,455.0,1600.0,1
True,108.99999999999999,4.68966,29.0,7.0,0.0,455.0,1280.0,1
True,442.0,4.05,29.0,31.000000000000004,0.0,455.0,1600.0,1
True,334.0,3.45,29.0,22.0,0.0,455.0,6080.0,1
True,281.0,4.15,29.0,65.0,0.0,455.0,8640.0,1
True,135.0,3.0000000000000004,29.0,9.0,0.0,455.0,1280.0,1
True,737.0,4.25,29.0,27.000000000000004,0.0,455.0,8640.0,1
True,92.0,4.4,29.0,24.999999999999996,0.0,455.0,1920.0,1
True,1055.0,3.95,29.0,7.0,0.0,455.0,2240.0,1
True,224.0,4.2,29.0,22.0,0.0,455.0,2560.0,1
True,5597.0,3.95,29.0,27.000000000000004,0.0,455.0,5760.0,1
True,1877.0,4.7,29.0,24.0,0.0,455.0,5440.0,1
True,87.0,3.5,29.0,27.000000000000004,0.0,455.0,1280.0,1
True,336.0,4.7,28.0,35.0,0.0,455.0,1280.0,1
True,111.0,4.25,28.0,13.0,0.0,455.0,3200.0,1
True,111.0,3.9,28.0,18.0,0.0,455.0,8640.0,1
True,602.0,3.0000000000000004,28.0,41.0,0.0,455.0,1280.0,1
True,110.00000000000001,4.45,28.0,14.0,0.0,455.0,1600.0,1
True,193.0,4.6,28.0,36.0,0.0,455.0,4800.0,1
True,119.0,3.8,28.0,15.0,0.0,455.0,3200.0,1
True,1456.0,3.45,28.0,10.0,0.0,455.0,8640.0,1
True,48.99999999999999,3.45,28.0,12.0,0.0,455.0,1280.0,1
True,2233.0,4.0,28.0,16.0,0.0,0.0,3200.0,1
True,1153.0,4.3,28.0,24.999999999999996,0.0,455.0,8640.0,1
True,1287.0,3.85,28.0,10.0,0.0,455.0,2560.0,1
True,519.0,3.75,28.0,8.0,0.0,455.0,4160.0,1
True,6139.0,3.7,28.0,18.0,0.0,455.0,3200.0,1
True,1050.0,4.15,28.0,28.999999999999996,0.0,455.0,7680.0,1
True,662.0,4.2,28.0,26.0,0.0,700.0,1280.0,1
True,136.0,4.35,28.0,22.0,0.0,455.0,8000.0,1
True,846.0,4.3,28.0,13.0,0.0,455.0,1600.0,1
True,118.0,4.75,29.0,28.999999999999996,0.0,455.0,2880.0,1
True,271.0,3.9,28.0,63.0,0.0,0.0,4800.0,1
True,1441.0,3.65,28.0,10.0,0.0,455.0,1280.0,1
True,181.0,4.65,28.0,12.0,0.0,455.0,4800.0,1
True,1831.9999999999998,3.3,28.0,69.0,0.0,455.0,6400.0,1
True,4010.0,4.15,28.0,13.0,0.0,455.0,8640.0,1
True,78.0,4.28571,28.0,0.0,3.0,640.0,2560.0,1
True,195.0,4.75,28.0,21.0,0.0,455.0,6080.0,1
True,782.0,4.3,29.0,79.0,0.0,455.0,1600.0,1
True,130.0,4.5,28.0,34.0,0.0,455.0,5440.0,1
True,176.0,3.8,28.0,32.0,0.0,455.0,3200.0,1
True,1068.0,3.35,28.0,32.0,0.0,455.0,3200.0,1
True,151.0,4.75,28.0,14.0,0.0,455.0,8640.0,1
True,2033.0000000000002,4.1,28.0,72.0,0.0,455.0,2560.0,1
True,172.0,4.16071,28.0,10.0,0.0,455.0,5120.0,1
True,1209.0,4.15,28.0,39.0,0.0,455.0,8640.0,1
True,694.0,4.4,28.0,27.000000000000004,0.0,455.0,1600.0,1
True,464.0,3.9,28.0,21.0,0.0,0.0,3520.0,1
True,5369.0,4.05,28.0,67.0,0.0,455.0,1600.0,1
True,101.0,4.6,28.0,16.0,0.0,455.0,8640.0,1
True,75.0,4.58824,28.0,35.0,0.0,455.0,5440.0,1
True,323.0,4.55,28.0,44.0,0.0,455.0,6400.0,1
True,455.0,4.35,28.0,42.0,0.0,455.0,3200.0,1
True,173.0,3.8,28.0,13.0,0.0,455.0,1920.0,1
True,111.0,3.1000000000000005,28.0,10.0,0.0,455.0,2240.0,1
True,4811.0,4.1,28.0,23.000000000000004,0.0,455.0,8640.0,1
True,4070.9999999999995,3.7,28.0,37.0,0.0,455.0,6400.0,1
True,53.0,4.86,28.0,26.0,0.0,455.0,2240.0,1
True,121.0,4.85,28.0,12.0,0.0,455.0,1280.0,1
True,1246.0,4.25,28.0,17.0,0.0,455.0,1920.0,1
True,210.0,4.45,28.0,46.00000000000001,0.0,455.0,1920.0,1
True,1466.0,3.75,28.0,43.0,0.0,455.0,1280.0,1
True,2256.0,3.65,28.0,7.0,0.0,455.0,3520.0,1
True,236.0,3.95,28.0,10.0,0.0,455.0,6400.0,1
True,209.00000000000003,4.6,28.0,31.000000000000004,0.0,455.0,8640.0,1
True,779.0,2.95,28.0,5.0,0.0,455.0,3520.0,1
True,108.0,4.91071,30.0,46.00000000000001,0.0,455.0,8640.0,1
True,752.0000000000001,3.6,28.0,31.000000000000004,0.0,455.0,6400.0,1
True,173.0,4.6,28.0,6.0,0.0,720.0,2880.0,1
True,5014.0,3.9,28.0,31.000000000000004,0.0,455.0,1280.0,1
True,3206.9999999999995,4.25,28.0,8.0,0.0,455.0,1280.0,1
True,155.0,4.2,28.0,28.0,0.0,455.0,8640.0,1
True,123.0,3.25,28.0,12.0,0.0,455.0,2240.0,1
True,481.00000000000006,4.35,28.0,15.0,0.0,455.0,1920.0,1
True,393.99999999999994,4.3,28.0,73.0,0.0,455.0,8640.0,1
True,100.0,4.5,28.0,27.000000000000004,0.0,455.0,7360.000000000001,1
True,723.0,4.5,28.0,60.0,0.0,455.0,8640.0,1
True,315.0,3.4,28.0,92.00000000000001,0.0,0.0,12800.0,1
True,2060.0,4.0,28.0,43.0,0.0,455.0,1280.0,1
True,1506.0,4.05,28.0,20.0,0.0,455.0,1280.0,1
True,2233.0,5.0,28.0,10.0,0.0,0.0,9600.0,1
True,2476.0,3.95,28.0,12.0,0.0,455.0,6400.0,1
True,1053.0,3.4,28.0,10.0,0.0,455.0,6080.0,1
True,1147.0,4.2,28.0,11.0,0.0,455.0,6080.0,1
True,68.0,4.4,28.0,27.000000000000004,0.0,455.0,8640.0,1
True,1124.0,4.5,29.0,9.0,0.0,455.0,1280.0,1
True,124.0,4.53846,28.0,40.0,0.0,1920.0,7680.0,1
True,1676.0000000000002,3.65,28.0,94.99999999999999,0.0,455.0,1280.0,1
True,6912.999999999999,4.05,28.0,27.000000000000004,0.0,455.0,2560.0,1
True,389.0,3.65,28.0,23.000000000000004,0.0,455.0,3200.0,1
True,149.0,2.85,28.0,41.0,0.0,455.0,1280.0,1
True,206.0,4.1,28.0,24.999999999999996,0.0,455.0,1280.0,1
True,117.0,4.2,28.0,13.0,0.0,455.0,8640.0,1
True,143.0,4.45,28.0,10.0,0.0,455.0,4800.0,1
True,694.0,4.2,28.0,11.0,0.0,455.0,1280.0,1
True,135.0,4.86364,28.0,6.0,0.0,455.0,1280.0,1
True,307.0,4.0,28.0,27.000000000000004,0.0,0.0,12800.0,1
True,116.0,4.3,28.0,14.0,0.0,455.0,8640.0,1
True,438.00000000000006,4.3,26.999999999999996,23.000000000000004,0.0,0.0,1920.0,1
True,900.0,4.25,26.999999999999996,19.0,0.0,700.0,8640.0,1
True,221.0,4.7,26.999999999999996,41.0,0.0,455.0,6080.0,1
True,707.0,4.5,26.999999999999996,18.0,0.0,455.0,1920.0,1
True,1633.0,4.0,26.999999999999996,22.0,0.0,455.0,8640.0,1
True,7579.999999999999,3.39286,26.999999999999996,21.0,0.0,455.0,6400.0,1
True,99.00000000000001,4.0,26.999999999999996,17.0,0.0,455.0,1920.0,1
True,152.0,4.2,26.999999999999996,27.000000000000004,0.0,455.0,8640.0,1
True,191.0,3.7,26.999999999999996,0.0,2.0,455.0,1280.0,1
True,6612.0,4.27083,26.999999999999996,26.0,0.0,455.0,6400.0,1
True,6537.0,3.9,26.999999999999996,15.0,0.0,455.0,8640.0,1
True,176.0,3.85,26.999999999999996,9.0,0.0,455.0,1600.0,1
True,255.0,4.05,26.999999999999996,16.0,0.0,455.0,1600.0,1
True,65.0,3.55,26.999999999999996,5.0,0.0,455.0,3200.0,1
True,607.0,3.85,26.999999999999996,36.0,0.0,455.0,8640.0,1
True,3038.0,4.25,26.999999999999996,52.0,0.0,455.0,8640.0,1
True,8693.0,4.33333,26.999999999999996,68.0,0.0,455.0,8640.0,1
True,3691.0,4.35,26.999999999999996,39.0,0.0,467.99999999999994,1280.0,1
True,185.99999999999997,3.75,26.999999999999996,13.0,0.0,455.0,6400.0,1
True,627.0,3.85,26.999999999999996,15.0,0.0,455.0,1280.0,1
True,331.0,4.05,26.999999999999996,33.0,0.0,455.0,3200.0,1
True,1735.0000000000002,3.55,26.999999999999996,52.0,1.0,455.0,8640.0,1
True,142.0,4.6,26.999999999999996,11.0,0.0,800.0,3200.0,1
True,118.0,3.85,26.999999999999996,20.0,0.0,455.0,5440.0,1
True,2369.0,3.85,26.999999999999996,38.0,0.0,455.0,6400.0,1
True,119.0,4.75,26.999999999999996,28.999999999999996,0.0,455.0,4160.0,1
True,1978.9999999999998,4.4,26.999999999999996,28.999999999999996,0.0,455.0,5760.0,1
True,127.0,4.59259,26.999999999999996,28.999999999999996,0.0,455.0,8640.0,1
True,4276.0,3.7222200000000005,26.999999999999996,8.0,0.0,455.0,1600.0,1
True,526.0,4.2,28.0,49.0,0.0,455.0,1280.0,1
True,170.0,3.55,26.999999999999996,10.0,0.0,455.0,3200.0,1
True,1343.0,4.3,26.999999999999996,36.0,0.0,455.0,3200.0,1
True,166.0,4.4,26.999999999999996,44.0,0.0,455.0,2240.0,1
True,80.0,3.07692,26.999999999999996,18.0,0.0,455.0,3200.0,1
True,258.0,3.8,26.999999999999996,17.0,0.0,455.0,8640.0,1
True,82.0,3.85,26.999999999999996,34.0,0.0,455.0,4800.0,1
True,119.99999999999999,3.9,26.999999999999996,49.0,0.0,455.0,7680.0,1
True,105.0,3.85,26.999999999999996,6.0,0.0,455.0,1280.0,1
True,1609.0000000000002,4.8,26.999999999999996,23.000000000000004,0.0,455.0,3200.0,1
True,1752.0000000000002,4.15,26.999999999999996,8.0,0.0,455.0,3840.0,1
True,1183.0,3.7,26.999999999999996,20.0,0.0,455.0,4800.0,1
True,1672.0000000000002,3.45,26.999999999999996,4.0,0.0,455.0,1280.0,1
True,1326.0,4.5,26.999999999999996,28.999999999999996,0.0,455.0,8640.0,1
True,68.0,4.05,26.999999999999996,41.0,0.0,455.0,1280.0,1
True,1061.0,3.85,26.999999999999996,6.0,0.0,455.0,1920.0,1
True,191.0,4.11765,26.999999999999996,15.0,0.0,455.0,1600.0,1
True,185.0,4.5,26.999999999999996,47.0,0.0,455.0,8320.0,1
True,263.0,4.15,26.999999999999996,88.0,0.0,462.0,8640.0,1
True,680.0,4.15,26.999999999999996,13.0,0.0,455.0,1280.0,1
True,77.0,4.33333,26.999999999999996,24.999999999999996,0.0,455.0,8640.0,1
True,2089.0,3.5,26.999999999999996,96.0,0.0,455.0,1920.0,1
True,3146.0,3.15,26.999999999999996,16.0,0.0,455.0,1920.0,1
True,232.0,4.4,26.999999999999996,35.0,0.0,455.0,8640.0,1
True,4556.0,4.3,26.999999999999996,11.0,0.0,455.0,8640.0,1
True,408.0,4.15,26.999999999999996,12.0,0.0,455.0,3200.0,1
True,113.0,4.05,26.999999999999996,9.0,0.0,455.0,3200.0,1
True,184.0,4.85,26.999999999999996,37.0,0.0,455.0,1280.0,1
True,361.0,3.9,26.999999999999996,59.0,0.0,455.0,1600.0,1
True,2495.0,4.15,26.999999999999996,11.0,0.0,455.0,5760.0,1
True,3017.0,4.65,26.999999999999996,23.000000000000004,0.0,0.0,1920.0,1
True,183.0,4.30769,28.0,34.0,0.0,455.0,3200.0,1
True,138.0,4.57407,26.999999999999996,41.0,0.0,1520.0,6080.0,1
True,1391.0,4.05,26.999999999999996,28.999999999999996,0.0,455.0,2560.0,1
True,70.0,4.31818,26.999999999999996,8.0,0.0,455.0,7680.0,1
True,1075.0,3.85,26.999999999999996,24.999999999999996,0.0,455.0,8640.0,1
True,256.0,4.0,26.999999999999996,9.0,0.0,455.0,1280.0,1
True,128.0,4.3,26.999999999999996,28.999999999999996,0.0,455.0,3200.0,1
True,1362.0,3.25,26.999999999999996,21.0,0.0,455.0,3200.0,1
True,62.0,3.9,26.999999999999996,24.0,0.0,2880.0,8640.0,1
True,904.0,4.7,26.999999999999996,11.0,0.0,455.0,1600.0,1
True,6187.0,4.35,26.999999999999996,24.0,0.0,455.0,8640.0,1
True,246.0,3.8,26.999999999999996,0.0,6.0,455.0,1920.0,1
True,185.0,4.25,26.999999999999996,5.0,0.0,0.0,1600.0,1
True,3209.0,4.5,26.999999999999996,113.00000000000001,0.0,455.0,8640.0,1
True,296.0,4.0,26.999999999999996,38.0,0.0,455.0,2560.0,1
True,213.0,3.8,26.999999999999996,5.0,0.0,455.0,2560.0,1
True,3318.0,3.7,26.999999999999996,28.0,0.0,455.0,8640.0,1
True,2211.0,4.05,26.999999999999996,12.0,0.0,455.0,7040.0,1
True,915.9999999999999,4.65,26.999999999999996,28.0,0.0,0.0,3200.0,1
True,7264.999999999999,3.84375,26.999999999999996,11.0,0.0,455.0,8640.0,1
True,108.99999999999999,3.8,26.999999999999996,43.0,0.0,455.0,2560.0,1
True,1436.0,3.55,26.000000000000004,47.0,0.0,455.0,3200.0,1
True,247.0,3.8,26.000000000000004,26.0,0.0,455.0,8640.0,1
True,1036.0,3.85,26.000000000000004,19.0,0.0,455.0,1280.0,1
True,605.0,4.5,26.000000000000004,16.0,0.0,455.0,3840.0,1
True,862.0,4.1,26.000000000000004,22.0,0.0,455.0,8640.0,1
True,534.0,3.1000000000000005,26.000000000000004,9.0,0.0,455.0,2560.0,1
True,3613.9999999999995,4.65,26.000000000000004,20.0,0.0,455.0,1920.0,1
True,101.0,4.6,26.000000000000004,10.0,0.0,455.0,1280.0,1
True,136.0,4.8,26.000000000000004,63.0,0.0,455.0,2240.0,1
True,14676.999999999998,4.11538,26.000000000000004,91.0,0.0,455.0,8640.0,1
True,5411.0,4.25,26.000000000000004,7.0,0.0,455.0,8640.0,1
True,1518.0,3.91667,26.000000000000004,5.0,0.0,455.0,1280.0,1
True,3642.0,3.5,26.000000000000004,12.0,0.0,455.0,1280.0,1
True,2442.0,3.85,26.000000000000004,21.0,0.0,455.0,1280.0,1
True,100.0,4.45,26.000000000000004,28.999999999999996,0.0,455.0,1280.0,1
True,249.0,4.35,26.000000000000004,12.0,0.0,455.0,6080.0,1
True,184.0,4.35,26.000000000000004,10.0,0.0,455.0,1280.0,1
True,68.0,4.0,26.000000000000004,35.0,0.0,455.0,2880.0,1
True,72.0,4.25,26.000000000000004,8.0,0.0,455.0,3200.0,1
True,1287.0,3.6,26.000000000000004,24.0,0.0,455.0,8640.0,1
True,1178.0,3.1000000000000005,26.000000000000004,18.0,0.0,455.0,8640.0,1
True,2683.0,4.35,26.999999999999996,18.0,0.0,455.0,8640.0,1
True,332.0,4.85,26.999999999999996,24.999999999999996,0.0,455.0,8640.0,1
True,1736.0,4.05,26.000000000000004,17.0,0.0,455.0,1280.0,1
True,97.0,3.65,26.000000000000004,15.0,0.0,455.0,2560.0,1
True,792.0000000000001,3.3,26.000000000000004,9.0,0.0,455.0,3200.0,1
True,5262.0,3.15,26.000000000000004,17.0,0.0,455.0,1280.0,1
True,132.0,3.25,26.000000000000004,13.0,0.0,455.0,3200.0,1
True,118.0,4.1,26.000000000000004,13.0,0.0,455.0,1600.0,1
True,165.0,4.55,26.000000000000004,12.0,0.0,455.0,1280.0,1
True,8959.0,3.9,26.999999999999996,14.0,0.0,455.0,2880.0,1
True,652.0,4.35,26.000000000000004,15.0,0.0,0.0,2560.0,1
True,203.0,3.55,26.000000000000004,24.999999999999996,0.0,455.0,6080.0,1
True,71.0,3.85,26.000000000000004,12.0,0.0,455.0,2240.0,1
True,1332.0,4.15,26.000000000000004,56.0,0.0,455.0,3200.0,1
True,3544.0,3.4,26.000000000000004,12.0,0.0,455.0,1600.0,1
True,2019.0,3.1000000000000005,26.000000000000004,20.0,0.0,0.0,1280.0,1
True,6103.999999999999,4.4,26.000000000000004,10.0,0.0,455.0,6400.0,1
True,13084.0,4.35,26.000000000000004,6.0,0.0,455.0,8640.0,1
True,7179.0,4.34615,26.000000000000004,23.000000000000004,0.0,455.0,1280.0,1
True,1755.0,4.45,26.000000000000004,28.999999999999996,0.0,455.0,1280.0,1
True,1410.0,4.3,26.000000000000004,46.00000000000001,0.0,455.0,8000.0,1
True,2781.0,3.85,26.000000000000004,8.0,0.0,455.0,6400.0,1
True,710.0,4.25,26.000000000000004,40.0,0.0,0.0,3200.0,1
True,1066.0,2.7999999999999994,26.000000000000004,23.000000000000004,0.0,455.0,8640.0,1
True,259.0,4.0,26.000000000000004,23.000000000000004,0.0,455.0,6400.0,1
True,72.0,4.6,26.000000000000004,21.0,0.0,455.0,8640.0,1
True,2449.0,3.9,26.000000000000004,11.0,0.0,455.0,1600.0,1
True,1496.0000000000002,4.15,26.000000000000004,24.999999999999996,0.0,455.0,8640.0,1
True,1014.0,3.9,26.000000000000004,22.0,0.0,455.0,8640.0,1
True,2746.0,4.05,26.000000000000004,21.0,0.0,455.0,1280.0,1
True,1119.0,3.85,26.000000000000004,35.0,0.0,455.0,5440.0,1
True,96.0,4.2,26.000000000000004,17.0,0.0,455.0,1280.0,1
True,305.0,2.8999999999999995,26.000000000000004,75.0,0.0,0.0,3200.0,1
True,1473.0,4.2,26.000000000000004,30.0,0.0,455.0,8640.0,1
True,1102.0,4.55,26.000000000000004,15.0,0.0,455.0,1280.0,1
True,1102.0,3.95,26.000000000000004,192.0,0.0,455.0,8640.0,1
True,2729.0,4.55,26.000000000000004,38.0,0.0,455.0,1600.0,1
True,3607.0,4.1,26.000000000000004,62.00000000000001,0.0,455.0,8640.0,1
True,175.0,4.8,26.000000000000004,12.0,0.0,455.0,1280.0,1
True,54.0,3.47059,26.000000000000004,14.0,0.0,455.0,2240.0,1
True,81.0,4.7,26.000000000000004,37.0,0.0,455.0,1280.0,1
True,2370.0,3.95,26.000000000000004,19.0,0.0,455.0,1280.0,1
True,3079.0,4.7,26.000000000000004,30.0,0.0,455.0,6080.0,1
True,3982.0000000000005,4.3,26.000000000000004,17.0,0.0,455.0,6400.0,1
True,2532.0,4.0,26.000000000000004,76.0,0.0,455.0,8640.0,1
True,119.0,4.5,26.000000000000004,60.0,0.0,455.0,3200.0,1
True,3226.0,4.1,26.000000000000004,12.0,0.0,455.0,1920.0,1
True,5607.0,3.65,26.000000000000004,30.0,0.0,455.0,8640.0,1
True,275.0,4.6,26.000000000000004,36.0,0.0,0.0,12800.0,1
True,848.0,3.9,26.000000000000004,19.0,0.0,455.0,6400.0,1
True,1210.0,3.85,26.000000000000004,34.0,0.0,455.0,8640.0,1
True,292.0,4.35,26.000000000000004,19.0,0.0,455.0,7040.0,1
True,155.0,4.22727,26.000000000000004,48.0,0.0,455.0,3200.0,1
True,5051.0,3.6,26.000000000000004,11.0,0.0,455.0,2560.0,1
True,124.0,4.2,26.000000000000004,10.0,0.0,455.0,7680.0,1
True,5391.0,3.92308,26.000000000000004,21.0,0.0,455.0,1280.0,1
True,77.0,4.73077,26.000000000000004,39.0,0.0,455.0,6400.0,1
True,612.0,4.45,26.000000000000004,41.0,0.0,455.0,3200.0,1
True,139.0,3.8,26.000000000000004,11.0,0.0,455.0,3200.0,1
True,927.0,4.25,26.000000000000004,32.0,0.0,455.0,8640.0,1
True,1250.0,3.75,26.000000000000004,36.0,0.0,455.0,8640.0,1
True,791.0,3.85,26.000000000000004,24.999999999999996,0.0,455.0,5760.0,1
True,122.0,4.8,26.000000000000004,35.0,0.0,455.0,1920.0,1
True,3662.0,3.15,26.000000000000004,145.0,0.0,455.0,8640.0,1
True,82.0,3.75,26.000000000000004,54.00000000000001,0.0,0.0,1920.0,1
True,37.0,3.85,26.000000000000004,9.0,0.0,455.0,1280.0,1
True,1170.0,3.55,26.000000000000004,24.0,0.0,455.0,6400.0,1
True,2157.0,3.45,26.000000000000004,17.0,0.0,455.0,1280.0,1
True,777.0,3.7,26.000000000000004,26.0,0.0,455.0,8640.0,1
True,2551.0,3.55,26.000000000000004,37.0,2.0,455.0,1280.0,1
True,126.00000000000001,3.6,26.999999999999996,0.0,2.0,455.0,1280.0,1
True,3933.0,3.7,26.000000000000004,10.0,0.0,455.0,2560.0,1
True,545.0,3.85,26.000000000000004,28.0,0.0,455.0,1280.0,1
True,5500.0,4.32692,26.000000000000004,12.0,0.0,455.0,2560.0,1
True,463.0,4.25,25.0,14.0,0.0,455.0,1600.0,1
True,1211.0,3.65,25.0,39.0,0.0,455.0,2560.0,1
True,281.0,3.5,25.0,15.0,0.0,455.0,3200.0,1
True,984.0,3.7,25.0,19.0,0.0,455.0,8640.0,1
True,1189.0,4.05,25.0,99.0,0.0,455.0,1280.0,1
True,2006.0,3.95,25.0,19.0,0.0,455.0,8640.0,1
True,121.0,4.0,25.0,24.0,1.0,455.0,8640.0,1
True,474.0,3.3,25.0,74.0,0.0,455.0,2880.0,1
True,216.0,4.5,25.0,28.0,0.0,455.0,5120.0,1
True,111.0,4.9,25.0,9.0,0.0,1600.0,6400.0,1
True,159.0,4.1,25.0,115.0,0.0,455.0,8640.0,1
True,156.0,4.0,25.0,46.00000000000001,0.0,467.99999999999994,8640.0,1
True,198.00000000000003,4.38095,25.0,64.0,0.0,455.0,8640.0,1
True,119.99999999999999,4.07692,25.0,42.0,0.0,455.0,8640.0,1
True,834.0000000000001,3.25,25.0,26.0,0.0,455.0,8640.0,1
True,671.0,3.75,25.0,18.0,0.0,455.0,4160.0,1
True,161.0,4.45,25.0,39.0,0.0,455.0,3200.0,1
True,337.0,3.65,25.0,27.000000000000004,0.0,455.0,2560.0,1
True,2366.0,4.25,25.0,10.0,0.0,455.0,6080.0,1
True,2220.0,4.0,25.0,12.0,0.0,455.0,3520.0,1
True,1949.0000000000002,4.3,25.0,24.0,0.0,455.0,1920.0,1
True,131.0,4.05,25.0,14.0,0.0,0.0,1920.0,1
True,1261.0,4.6,25.0,91.0,0.0,455.0,7360.000000000001,1
True,165.0,4.44,26.999999999999996,49.0,0.0,455.0,8640.0,1
True,8232.0,4.1,25.0,37.0,0.0,455.0,8320.0,1
True,80.0,3.8,25.0,10.0,0.0,455.0,1280.0,1
True,137.0,3.65,25.0,9.0,0.0,455.0,1280.0,1
True,957.9999999999999,3.25,25.0,35.0,0.0,455.0,2560.0,1
True,5186.0,3.5,25.0,19.0,0.0,455.0,1280.0,1
True,58.0,3.9,25.0,8.0,0.0,455.0,5120.0,1
True,2752.0,3.7,25.0,13.0,0.0,455.0,1280.0,1
True,1175.0,4.55,25.0,23.000000000000004,0.0,455.0,3200.0,1
True,75.0,3.35,25.0,9.0,0.0,455.0,7360.000000000001,1
True,108.99999999999999,4.25,25.0,11.0,0.0,455.0,1280.0,1
True,3376.0,3.55,25.0,12.0,0.0,455.0,8640.0,1
True,102.0,4.31818,25.0,24.999999999999996,0.0,455.0,6400.0,1
True,825.0,4.47368,25.0,85.0,0.0,455.0,8640.0,1
True,152.0,4.6,25.0,45.0,0.0,455.0,5760.0,1
True,993.0,4.2,25.0,14.0,0.0,455.0,1280.0,1
True,3021.0000000000005,3.5,25.0,10.0,0.0,455.0,1280.0,1
True,3638.0000000000005,4.15,25.0,33.0,0.0,455.0,6400.0,1
True,1500.0000000000002,4.35,25.0,38.0,0.0,455.0,3200.0,1
True,194.0,4.45,25.0,45.0,0.0,3200.0,8640.0,1
True,13181.0,4.5,25.0,76.0,0.0,455.0,8640.0,1
True,154.0,4.0,25.0,26.0,0.0,455.0,3200.0,1
True,5639.0,3.5,25.0,24.0,0.0,455.0,8640.0,1
True,959.9999999999999,4.0,25.0,22.0,0.0,455.0,3200.0,1
True,66.0,4.05,25.0,16.0,0.0,455.0,1600.0,1
True,119.0,4.35,25.0,36.0,0.0,455.0,8320.0,1
True,5569.0,4.65,25.0,49.0,0.0,455.0,8640.0,1
True,108.0,4.25,25.0,8.0,0.0,455.0,3200.0,1
True,230.00000000000003,4.27083,25.0,30.0,0.0,455.0,7040.0,1
True,3088.0,3.8,25.0,6.0,0.0,455.0,6400.0,1
True,1431.0,3.75,25.0,43.0,0.0,455.0,1280.0,1
True,71.0,4.05,25.0,20.0,0.0,455.0,1280.0,1
True,860.0,4.2,25.0,21.0,0.0,455.0,3520.0,1
True,283.0,4.15,25.0,16.0,0.0,455.0,8640.0,1
True,925.0,3.05,25.0,12.0,0.0,455.0,1280.0,1
True,7470.000000000001,3.7,25.0,10.0,0.0,455.0,6080.0,1
True,5056.0,4.2,25.0,14.0,0.0,455.0,8640.0,1
True,3626.9999999999995,3.5,25.0,37.0,0.0,455.0,1280.0,1
True,143.0,4.48,25.0,49.99999999999999,0.0,1200.0,4800.0,1
True,66.0,3.85,25.0,18.0,2.0,1360.0,5440.0,1
True,8297.0,3.6,25.0,38.0,0.0,455.0,8640.0,1
True,324.0,4.45,25.0,38.0,0.0,455.0,8640.0,1
True,471.0,3.7,25.0,11.0,0.0,455.0,1280.0,1
True,94.00000000000001,4.0,25.0,12.0,0.0,455.0,3200.0,1
True,172.0,3.95,25.0,13.0,0.0,455.0,1920.0,1
True,325.0,4.25,25.0,9.0,0.0,455.0,3200.0,1
True,111.0,3.95,25.0,20.0,0.0,455.0,7360.000000000001,1
True,83.0,3.9,25.0,11.0,0.0,455.0,4800.0,1
True,50.0,4.45455,25.0,18.0,0.0,0.0,1920.0,1
True,138.0,3.7,25.0,0.0,2.0,455.0,1920.0,1
True,338.0,4.55,25.0,0.0,4.0,455.0,6400.0,1
True,1355.0,4.35,25.0,26.0,0.0,455.0,1280.0,1
True,69.0,4.58,25.0,10.0,0.0,455.0,2240.0,1
True,507.0,4.05,25.0,10.0,0.0,455.0,1280.0,1
True,5258.0,4.15,25.0,134.0,0.0,455.0,8640.0,1
True,764.9999999999999,4.4,25.0,6.0,0.0,455.0,1600.0,1
True,103.0,4.25,25.0,11.0,0.0,0.0,12800.0,1
True,1339.0,4.0,25.0,15.0,0.0,455.0,3520.0,1
True,4521.0,3.65,25.0,21.0,0.0,455.0,1280.0,1
True,66.0,4.75,25.0,27.000000000000004,0.0,455.0,1920.0,1
True,2553.0,3.35,25.0,54.00000000000001,0.0,455.0,1280.0,1
True,6232.0,3.8,25.0,7.0,0.0,455.0,1280.0,1
True,661.0,4.15,24.0,57.0,0.0,455.0,8640.0,1
True,118.0,3.8,24.0,6.0,1.0,455.0,1920.0,1
True,85.0,3.3,24.0,11.0,0.0,455.0,2240.0,1
True,3003.0,3.85,24.0,22.0,0.0,455.0,8640.0,1
True,151.0,3.2000000000000006,24.0,11.0,0.0,455.0,2560.0,1
True,143.0,3.85,24.0,48.0,0.0,455.0,8640.0,1
True,1823.0000000000002,4.5,24.0,11.0,0.0,455.0,1600.0,1
True,2142.0,4.0,24.0,57.99999999999999,0.0,455.0,8640.0,1
True,755.0,4.1,24.0,17.0,0.0,455.0,1280.0,1
